Price,Levy,Manufacturer,Model,Prod._year,Category,Leather_interior,Fuel_type,Engine_volume,Mileage,Cylinders,Gear_box_type,Drive_wheels,Color,Airbags
21326,781,37,573,2012,3,Yes,4,2.5,90000,4,3,3,12,0
13799,915,48,788,2014,7,Yes,7,3.0,230942,6,2,2,12,12
27654,629,50,649,2015,3,Yes,7,1.6,100247,4,2,3,12,4
13946,502,37,667,2013,2,Yes,2,1.5,113400,4,2,3,16,4
549,585,37,365,2013,3,Yes,4,1.8,170922,4,2,3,12,12
784,586,46,928,2012,3,Yes,4,1.8,259229,4,2,1,12,12
43905,1249,37,913,2017,7,No,4,2.5,28800,4,3,2,12,16
314,1018,48,788,2011,7,Yes,7,3.0,207544,6,2,2,13,12
6000,906,32,440,2002,3,No,4,2.0,81000,4,2,3,5,8
5802,1055,46,455,2013,3,Yes,7,3.5,107800,6,2,1,13,12
15053,906,46,491,2003,3,Yes,4,3.2,153000,6,2,1,7,10
784,915,48,788,2014,7,Yes,4,3.0,145474,6,2,1,13,12
29087,694,40,717,2014,7,Yes,7,2.2,120309,4,2,3,12,4
19121,531,50,649,2012,3,Yes,4,1.6,180000,4,2,3,13,4
9722,765,50,680,2015,3,Yes,3,2.0,271695,4,2,3,10,4
22266,906,32,593,2004,7,Yes,1,3.0,208000,6,2,2,7,2
57902,1079,50,1123,2018,7,Yes,7,2.0,66790,4,2,3,11,4
18503,906,37,497,2011,2,No,2,1.8,100000,4,1,3,12,8
79971,798,46,1201,2015,7,Yes,7,2.1,52000,4,3,2,11,12
14069,687,50,649,2010,3,Yes,4,1.6,112417,4,2,3,7,4
8311,502,47,1062,2013,3,Yes,2,1.5,144872,4,2,3,12,0
1725,585,36,312,2013,2,Yes,2,1.8,188194,4,2,3,11,0
17876,751,38,660,2013,3,Yes,2,2.4,146000,4,2,3,11,12
784,781,42,329,2012,7,Yes,2,2.5,95349,4,2,3,16,0
1900,906,29,197,1994,3,No,1,1.6,30000,4,4,3,2,3
6899,906,58,225,2001,11,No,7,1.7,11111,4,4,3,12,2
14583,906,39,577,2009,2,No,4,1.8,98000,4,3,3,16,8
33243,639,50,1123,2014,7,Yes,7,2.0,172137,4,2,3,12,4
8154,642,42,492,2012,3,No,4,2.0,111284,4,2,3,16,12
18503,906,37,497,2020,3,No,4,1.8,13000,4,2,3,12,4
12858,893,50,505,2008,3,Yes,7,1.6,250000,4,4,3,11,8
11450,501,37,667,2014,2,Yes,4,1.5,133000,4,2,3,12,4
12000,761,37,497,2010,3,Yes,2,1.8,239179,4,2,3,7,12
8154,906,22,135,2005,2,No,4,1.5,178000,4,2,3,4,4
21953,906,48,788,2004,7,Yes,4,3.0,155087,6,3,2,11,12
26180,831,52,982,2011,7,Yes,4,2.4,129776,4,2,3,12,4
11290,586,50,649,2012,3,No,4,1.8,204000,4,3,3,11,10
21012,1077,37,531,2019,7,Yes,4,2.0,19834,4,2,3,7,12
1019,1055,36,405,2013,7,Yes,2,3.5,138038,6,2,3,12,12
16778,1024,50,1037,2010,6,Yes,7,2.5,77102,4,2,3,11,4
45928,880,54,1074,2018,7,Yes,7,1.6,22918,4,2,3,12,4
15367,906,42,512,2009,3,Yes,4,2.5,312000,4,2,3,7,6
12231,906,21,360,2005,8,Yes,4,2.0,137000,4,3,2,12,8
10036,906,37,328,2005,2,No,4,1.5,170000,4,2,3,12,4
17942,583,50,649,2011,3,Yes,4,1.6,141881,4,2,3,12,4
17249,584,29,450,2014,3,Yes,4,1.8,96000,4,3,3,12,4
21953,906,50,880,2007,6,Yes,7,2.5,102000,4,2,1,11,2
17158,836,50,680,2010,3,Yes,4,2.0,173856,4,2,3,13,4
470,780,40,454,2019,3,Yes,4,1.4,17600,4,2,3,12,12
7213,919,48,788,2012,7,Yes,7,3.0,274098,6,2,2,12,0
45787,1017,46,812,2017,7,Yes,4,2.0,44995,4,2,2,11,0
42337,779,37,960,2013,3,Yes,2,2.5,51543,4,3,3,7,12
20698,779,37,1004,2013,3,Yes,4,2.5,102000,4,3,3,16,10
14113,765,50,680,2015,3,Yes,3,2.0,51865,4,2,3,7,4
2509,1017,46,812,2017,7,Yes,4,2.0,44477,4,2,3,16,0
47989,971,54,1075,2016,7,Yes,7,2.2,110170,4,2,3,11,4
19444,650,40,454,2016,3,No,4,1.4,61760,4,3,3,14,10
14113,906,40,454,2011,3,No,4,1.8,98580,4,2,3,16,9
9408,906,22,340,2005,3,No,1,2.5,178000,6,3,1,12,12
10349,906,32,311,2003,7,No,4,2.4,13000,4,3,2,12,2
18503,503,37,618,2012,2,Yes,2,1.5,99922,4,3,3,12,12
7213,906,48,148,2000,3,Yes,1,1.9,215000,4,4,1,16,6
63850,1327,37,573,2018,3,Yes,4,2.5,43381,4,3,3,12,12
14454,530,50,649,2013,3,Yes,3,1.6,223849,4,2,3,7,4
40142,1249,37,913,2017,7,No,4,2.5,28000,6,3,2,16,12
17885,687,50,649,2010,3,Yes,4,1.6,85576,4,2,3,7,4
16621,1172,46,455,2011,3,Yes,7,3.5,119379,6,2,2,7,12
15367,862,22,529,2011,7,No,4,2.5,72000,4,2,2,14,8
22894,765,48,1059,2015,7,Yes,4,2.0,98162,4,3,2,11,12
627,777,36,772,2014,3,Yes,4,2.5,126021,6,2,1,12,12
11917,906,21,360,2006,7,Yes,4,2.0,150000,4,2,2,12,4
21953,906,38,660,2013,3,No,4,2.4,156800,4,2,3,11,8
46534,1079,50,649,2018,3,Yes,4,2.0,22016,4,2,3,13,4
46728,906,46,714,2012,7,Yes,4,3.5,140600,6,3,2,12,12
9252,919,46,455,2012,3,Yes,7,3.0,171221,6,2,1,11,12
15125,642,40,859,2012,7,Yes,7,2.0,201892,4,2,3,13,4
11099,836,50,805,2010,5,Yes,4,2.0,111849,4,2,3,12,4
17876,697,50,649,2015,3,No,4,1.8,115200,4,3,3,4,8
36827,640,50,1123,2013,7,Yes,7,2.0,171755,4,2,3,7,4
7997,836,9,282,2010,3,Yes,7,2.0,47221,4,2,3,11,4
19924,836,50,1038,2010,7,Yes,7,2.0,51227,4,2,3,13,4
16305,562,33,403,2015,2,Yes,4,1.4,64000,4,2,3,12,10
10976,906,22,237,2004,5,No,4,3.5,174000,6,3,1,13,6
19579,503,37,667,2012,2,Yes,4,1.5,31770,4,2,3,7,4
1176,530,50,478,2013,3,Yes,4,1.6,167915,4,2,3,5,12
13172,994,37,497,2008,3,No,2,1.8,184000,4,1,3,5,6
4861,1018,48,974,2011,3,Yes,4,3.0,151099,6,2,2,14,12
10349,765,50,680,2015,3,Yes,3,2.0,86280,4,2,3,7,4
24462,906,57,1206,2005,7,Yes,7,2.7,220000,8,3,2,11,8
21639,751,38,831,2013,3,Yes,2,2.4,89000,4,3,3,12,12
3450,607,37,573,2019,3,Yes,2,2.5,9626,4,2,3,11,12
10976,1195,42,603,2008,11,Yes,7,2.2,220000,4,4,3,16,6
157,585,37,497,2013,2,Yes,2,1.8,169301,4,2,3,12,12
47989,1017,50,680,2017,3,Yes,4,2.0,15470,4,2,3,13,4
10349,906,48,204,2004,3,No,4,2.0,233600,6,3,1,7,6
23521,906,50,680,2013,3,No,4,2.4,56000,4,3,3,13,8
49864,906,46,979,2013,3,Yes,4,2.0,80000,4,2,3,12,0
20385,900,50,680,2015,3,No,4,2.4,110000,4,3,3,14,10
10663,1268,37,667,2012,2,No,2,1.5,65000,4,1,3,13,4
6586,906,29,450,2002,3,Yes,3,1.8,215000,6,3,3,7,0
62722,906,46,1116,2013,3,Yes,4,3.5,88000,6,3,1,7,10
30640,906,46,914,2007,6,Yes,7,3.0,250000,6,3,1,11,4
21442,707,50,805,2011,5,Yes,4,2.0,134000,4,2,3,11,4
23521,906,46,914,2006,6,No,7,2.2,226000,4,4,1,7,6
345,906,37,1159,2017,7,Yes,7,2.7,45000,6,3,2,11,8
13485,906,46,402,2006,3,Yes,4,2.5,210000,6,4,1,11,6
18503,906,37,497,2010,2,Yes,3,1.8,280000,4,1,3,12,10
8467,906,37,190,1999,5,No,4,1.8,167000,4,2,3,12,4
784,781,42,329,2012,7,Yes,2,2.5,95349,4,2,3,16,0
5893,966,9,282,2009,3,Yes,4,2.0,74429,4,2,3,12,4
96915,1174,50,1123,2020,7,Yes,7,2.2,8803,4,2,3,12,4
15681,584,50,649,2014,3,No,4,1.8,105000,4,2,3,16,6
1490,779,40,756,2013,3,Yes,4,2.5,164502,4,2,3,16,12
44890,891,50,1123,2016,7,Yes,7,2.0,120923,4,2,3,12,4
12388,629,50,495,2015,2,No,4,1.6,74204,4,2,3,12,6
37633,906,37,1109,2018,3,Yes,4,1.8,18000,4,3,3,7,12
20385,906,37,573,2011,3,No,4,2.5,105632,6,3,3,13,6
5175,1055,46,714,2013,7,Yes,4,3.5,192533,6,2,2,12,12
17876,906,37,618,2015,2,No,2,1.5,43000,4,2,3,13,8
42692,880,54,1074,2018,7,Yes,7,1.6,45494,4,2,3,12,4
26657,749,50,680,2014,3,Yes,4,2.4,89600,4,3,3,11,12
29793,891,50,649,2016,3,No,4,2.0,33000,4,2,3,13,12
47757,917,52,883,2013,7,Yes,7,3.0,95403,4,2,3,11,4
24775,781,37,573,2012,3,Yes,2,2.5,82000,4,2,3,4,10
29793,777,22,529,2014,7,Yes,4,2.5,68200,4,1,2,12,6
18189,906,21,360,2013,7,No,4,2.5,240000,4,3,2,1,10
5175,687,40,454,2010,3,Yes,4,1.6,91500,4,2,3,12,4
11604,639,50,680,2014,3,Yes,3,2.0,291437,4,2,3,7,4
19130,906,32,593,2004,6,No,4,3.0,169000,6,2,2,12,5
94,1017,50,649,2017,7,Yes,4,2.0,284251,4,2,3,13,12
5893,966,9,282,2009,3,Yes,4,2.0,74429,4,2,3,12,4
100,906,38,660,2014,3,Yes,4,2.4,77000,4,3,3,11,8
282,1080,13,45,2014,3,Yes,4,3.6,256886,6,2,3,16,12
45436,1327,50,1037,2018,8,Yes,7,2.5,45535,4,2,3,7,4
15530,502,37,667,2013,2,Yes,4,1.5,123700,4,2,3,11,4
24462,906,37,497,2012,2,No,2,1.8,136000,4,1,3,13,8
12858,843,26,518,2008,11,Yes,7,1.5,17400,4,4,3,13,8
22580,530,22,442,2013,7,No,4,1.6,74954,4,4,3,12,8
24775,906,48,788,2005,7,Yes,7,3.0,200000,2,4,2,7,12
44843,1091,50,1037,2016,8,Yes,7,2.5,110846,4,2,3,13,4
10036,906,57,222,2004,7,Yes,3,1.8,180000,4,4,2,11,6
21326,906,35,856,2008,5,Yes,4,3.2,203000,6,3,2,11,12
5018,779,37,913,2013,7,Yes,4,2.5,193960,4,2,3,13,12
2430,697,22,210,2015,3,Yes,4,1.8,31973,4,2,3,16,12
14113,906,37,497,2009,2,No,2,1.8,111111,4,3,3,1,4
18647,862,50,1037,2011,8,Yes,7,2.5,242251,4,2,3,7,4
392,753,47,143,2012,3,Yes,4,2.4,201736,4,2,3,11,12
25,906,22,135,2005,2,No,4,1.5,156000,4,2,2,1,6
9418,765,50,680,2015,3,Yes,3,2.0,43514,4,2,3,12,4
8781,906,32,311,2002,7,No,4,2.0,122000,4,3,2,11,4
2901,585,22,210,2013,3,Yes,4,1.8,183419,4,2,3,13,12
52520,1017,47,1062,2017,3,Yes,4,2.0,23229,4,2,3,11,4
40092,831,54,1074,2017,7,Yes,7,1.6,50518,4,2,3,16,4
10820,919,48,788,2012,7,Yes,7,3.0,229966,6,2,2,11,0
9879,1018,46,455,2011,3,Yes,7,3.0,273186,6,2,1,12,12
13172,906,42,603,2003,11,No,7,2.0,266000,4,4,3,7,0
17249,906,38,660,2013,3,No,2,2.4,141452,4,3,3,12,6
84675,906,37,1209,2017,7,Yes,4,2.7,17000,4,2,1,11,6
5645,906,48,159,1996,3,No,4,2.0,278000,6,4,1,1,5
18346,906,17,589,2013,6,Yes,3,2.5,143564,4,3,3,12,8
1019,917,48,788,2013,7,Yes,7,3.0,137802,6,2,2,11,0
18798,583,50,649,2011,3,Yes,4,1.6,158000,4,2,3,12,4
11604,1018,42,329,2011,7,Yes,4,3.0,145000,6,2,2,11,6
15053,781,21,360,2012,7,No,4,2.5,217000,4,2,2,6,8
17876,906,50,649,2013,3,No,4,1.8,27000,4,3,3,7,12
11917,906,37,274,2005,2,No,4,1.5,145000,4,1,3,13,2
21357,1273,54,1075,2009,7,Yes,7,2.7,160584,4,2,3,7,4
3058,915,35,616,2014,2,Yes,4,3.0,140507,6,2,2,7,0
50178,919,48,1136,2012,7,Yes,7,3.0,118400,6,3,2,11,12
59313,784,47,607,2017,2,Yes,4,1.5,31000,4,2,3,16,4
20385,906,22,620,2005,7,Yes,1,3.5,155200,6,2,2,7,8
21326,781,37,573,2012,3,Yes,4,2.5,126700,5,3,3,13,12
44523,891,50,1123,2016,7,Yes,7,2.0,121121,4,2,3,12,4
11917,906,37,377,2004,6,No,4,2.4,220000,4,2,3,7,4
27598,906,37,573,2012,3,Yes,2,2.5,160000,4,2,3,13,4
14426,639,38,503,2013,7,Yes,7,2.0,66188,4,2,3,7,4
549,831,42,482,2017,2,Yes,4,1.6,96088,4,2,3,12,12
32929,906,37,960,2013,3,Yes,2,2.5,125000,4,3,3,12,9
80000,906,43,1215,2018,7,Yes,7,2.0,3237,4,2,2,13,10
15681,891,50,680,2016,3,Yes,3,2.0,291105,4,2,3,7,4
22894,585,37,497,2013,2,No,2,1.8,67700,4,2,3,12,10
39829,1292,46,781,2016,7,Yes,4,3.0,86189,6,2,2,16,0
19757,906,37,497,2013,2,No,2,1.8,97000,4,2,3,7,10
5018,765,46,812,2015,7,Yes,4,2.0,93304,4,2,2,12,0
6272,906,32,715,2003,7,No,1,2.4,207000,4,3,3,12,4
549,639,21,360,2014,7,Yes,4,2.0,72613,4,2,2,12,0
53314,906,48,974,2015,3,Yes,4,3.0,93000,6,3,1,11,12
16308,697,50,649,2015,3,No,4,1.8,94561,4,3,3,16,6
10976,906,46,467,1999,3,Yes,1,2.8,111111,6,2,1,7,6
470,1017,46,650,2017,3,Yes,4,2.0,35874,4,2,2,11,12
15681,906,46,456,2006,3,Yes,4,2.5,225000,6,4,1,11,8
7840,906,45,453,2002,5,No,4,1.6,150000,4,4,3,5,0
17249,906,48,788,2004,7,Yes,7,3.0,300000,6,3,2,11,8
41221,891,50,1123,2016,7,Yes,7,2.0,163401,4,2,3,16,4
25089,906,37,365,2015,3,No,4,1.8,82000,4,2,3,1,6
19757,891,50,662,2016,3,No,4,2.0,44000,4,2,3,5,6
6429,1079,38,483,2018,3,Yes,4,2.0,107109,4,2,3,12,12
1646,1058,46,455,2012,3,Yes,7,3.5,240987,6,2,2,11,12
2509,1399,36,405,2010,7,Yes,2,3.5,315270,6,2,2,13,12
28532,836,50,1038,2010,7,Yes,7,2.0,89043,4,2,3,14,4
6743,760,40,454,2010,3,Yes,4,1.8,50221,4,2,3,12,4
13150,790,40,282,2009,3,Yes,4,1.6,111770,4,2,3,13,4
1960,765,48,887,2015,3,Yes,4,2.0,116691,4,2,2,11,12
59834,1079,47,1062,2018,5,Yes,4,2.0,27176,4,2,3,12,4
15367,640,50,680,2013,3,Yes,4,2.0,31381,4,2,3,12,4
59837,831,47,1062,2018,2,Yes,4,1.5,13048,4,2,3,13,4
784,779,22,529,2013,7,Yes,4,2.5,248570,4,2,3,11,12
4704,906,37,274,2002,3,No,4,1.5,24685,4,4,2,12,2
40889,1091,50,1037,2016,6,Yes,7,2.5,79911,4,2,3,11,4
5959,579,37,960,2017,3,Yes,2,2.5,50517,4,2,3,12,12
7213,836,50,1038,2010,7,Yes,7,2.0,130339,4,2,3,7,4
14950,501,47,607,2014,2,Yes,4,1.5,165000,4,2,3,16,4
67354,1110,50,1123,2017,7,Yes,7,2.2,8088,4,2,3,16,4
35617,1249,40,1077,2017,3,Yes,4,2.5,56486,4,2,3,4,4
1600,906,7,230,1999,7,No,1,1.7,111111,4,4,2,2,0
12287,790,50,649,2009,3,Yes,4,1.6,79355,4,2,3,7,4
34497,924,29,608,2017,3,Yes,4,1.8,49800,4,2,3,13,12
70,906,37,497,2014,3,Yes,3,1.8,48000,4,1,3,12,6
15681,585,50,649,2013,3,No,4,1.8,96584,4,2,3,13,0
7213,919,48,788,2012,7,Yes,7,3.0,274098,6,2,2,12,0
27065,531,50,649,2012,3,Yes,4,1.6,70196,4,2,3,7,4
70,906,37,497,2008,3,No,2,1.5,100000,4,2,3,11,4
18503,730,50,649,2016,3,Yes,3,1.6,28332,4,2,3,7,4
21639,779,37,573,2013,3,Yes,4,2.5,88000,5,3,3,11,16
28852,585,46,1021,2013,3,Yes,4,1.8,111000,4,3,1,11,12
42557,1091,40,1077,2016,3,Yes,4,2.5,87722,4,2,3,11,4
15681,694,42,603,2014,4,No,7,2.2,168000,4,4,3,12,0
4704,906,48,114,1996,3,Yes,4,2.5,232000,6,4,1,1,4
5802,1282,40,717,2007,7,Yes,7,2.0,72816,5,2,3,7,4
16308,891,50,680,2016,3,Yes,3,2.0,240573,4,2,3,12,4
4077,1094,54,131,2008,7,Yes,7,2.0,54752,4,2,3,7,4
61894,1077,50,1038,2019,7,Yes,7,2.0,6109,4,2,3,7,4
7317,1024,50,1037,2010,6,Yes,7,2.5,71517,4,2,3,15,4
16041,585,40,454,2013,3,Yes,4,1.8,122555,4,2,3,11,4
51965,1273,42,997,2015,3,Yes,4,3.5,56476,4,2,3,11,4
16300,906,38,660,2012,3,No,4,2.4,155200,4,3,3,11,12
1960,1202,40,349,2017,7,Yes,4,2.4,115573,4,2,3,12,12
784,781,42,329,2012,7,Yes,2,2.5,95349,4,2,3,16,0
392,585,37,497,2013,3,Yes,2,1.8,114526,4,2,3,12,12
36899,777,50,1037,2014,6,Yes,7,2.5,105461,4,2,3,13,4
21395,769,50,1123,2011,7,Yes,7,2.2,166226,4,2,3,7,4
73698,1104,48,1208,2015,3,Yes,4,3.0,43000,6,3,1,13,12
32045,640,54,1075,2013,7,Yes,7,2.0,107141,4,2,3,11,4
16308,906,46,491,2002,3,Yes,4,3.2,189000,6,3,1,11,6
24543,642,50,1038,2012,7,Yes,7,2.0,151995,4,2,3,13,4
1411,1172,36,668,2011,7,Yes,4,3.5,124003,6,2,2,5,12
3293,1091,17,88,2016,3,Yes,4,2.5,154862,4,2,2,5,12
16766,528,40,604,2014,3,Yes,4,1.6,32750,4,2,3,12,4
4704,906,22,115,2002,3,No,4,2.0,136000,4,3,3,16,4
33243,906,36,312,2014,2,Yes,2,1.8,157000,4,2,3,13,12
10036,906,22,620,2003,7,Yes,4,3.5,61000,6,2,2,4,12
13328,1399,36,405,2010,7,Yes,2,3.5,186005,6,2,2,7,12
28241,836,50,1038,2010,7,Yes,7,2.0,138015,4,2,3,12,4
14740,1347,50,1037,2008,6,Yes,7,2.5,66558,4,2,3,11,4
19757,906,46,714,2006,7,Yes,1,3.5,114000,6,3,2,7,12
282,1058,42,997,2012,3,Yes,4,3.5,130544,6,2,2,13,12
549,586,22,268,2012,2,Yes,4,1.8,182443,4,2,3,11,12
1098,1273,38,503,2020,7,Yes,4,2.4,6216,4,2,3,9,12
47217,1249,50,1037,2017,8,Yes,7,2.5,112523,4,2,3,13,4
7840,906,40,404,2007,7,Yes,4,1.7,11000,4,4,2,11,6
17876,906,42,735,2013,2,No,2,2.0,160000,4,1,3,13,10
392,690,36,405,2016,7,Yes,2,3.5,27038,6,2,2,12,12
10697,583,40,604,2011,3,Yes,4,1.6,125837,4,2,3,11,4
392,585,37,497,2013,3,Yes,2,1.8,114526,4,2,3,12,12
34811,906,52,975,2016,7,No,4,2.4,53700,4,3,2,8,12
11917,777,37,573,2014,3,Yes,4,2.5,73000,5,3,3,11,12
20385,810,29,608,2016,3,No,4,1.8,50395,4,3,3,11,12
4861,1058,46,455,2012,3,Yes,7,3.5,128202,6,2,1,11,12
42152,1091,50,1037,2016,6,Yes,7,2.5,61000,4,2,3,13,4
17876,585,36,312,2013,2,Yes,2,1.8,267015,4,3,3,7,12
52357,1017,50,1123,2017,7,Yes,7,2.0,70800,4,2,3,7,4
6300,906,48,182,1990,3,Yes,4,3.0,300000,6,4,1,13,0
19378,585,47,1062,2013,3,Yes,4,1.8,170000,4,2,3,12,4
7840,906,21,360,2004,7,No,1,2.0,120000,4,3,2,7,12
13799,1017,50,680,2017,3,Yes,3,2.0,305023,4,2,3,10,4
9408,906,32,267,2000,7,No,4,1.8,111111,4,2,2,12,2
23521,906,37,618,2012,2,Yes,4,1.5,152000,4,3,3,12,8
706,503,47,1062,2012,3,Yes,2,1.5,75654,4,2,3,16,12
29489,749,52,982,2014,7,Yes,4,2.4,74625,4,2,3,12,4
862,1080,56,1118,2014,7,Yes,4,3.6,56886,6,2,2,11,12
9408,746,37,497,2009,2,No,4,1.5,147000,4,1,3,12,10
18312,707,50,1038,2011,7,Yes,7,2.0,189414,4,2,3,11,4
90006,906,48,788,2015,7,Yes,7,3.0,31100,6,3,2,12,8
1568,749,50,680,2014,3,Yes,4,2.4,127906,4,2,3,16,12
48202,765,50,1123,2015,7,Yes,7,2.0,51651,4,2,3,11,4
13589,531,50,649,2012,3,Yes,4,1.6,218000,4,2,3,13,4
392,690,36,737,2016,7,Yes,2,3.5,27038,6,2,2,12,12
10976,906,32,311,2002,8,No,4,2.0,190000,4,3,2,12,2
7056,530,22,442,2013,7,Yes,4,1.6,312118,4,2,3,11,0
130148,906,46,1182,2015,3,Yes,7,3.5,71500,6,2,1,11,16
21940,642,40,859,2012,7,Yes,7,2.0,160000,4,2,3,13,4
6272,906,47,1062,2001,3,No,4,1.5,111111,4,2,3,12,4
9408,585,50,649,2013,7,Yes,4,1.8,207606,4,2,3,13,12
1725,531,22,442,2012,7,Yes,4,1.6,123653,4,2,2,12,12
17249,1079,35,181,2011,3,Yes,4,3.2,138000,6,2,3,11,12
5331,906,48,204,1998,3,Yes,4,1.8,256837,4,2,1,1,5
5488,690,42,512,2016,3,Yes,4,1.5,70566,4,2,3,12,12
7840,906,22,238,2005,11,No,7,2.2,3000,2,4,1,12,2
3450,1055,46,455,2013,3,Yes,7,3.5,107800,6,2,1,13,12
5488,1080,23,602,2014,3,Yes,4,3.6,133904,6,2,1,7,12
220,753,50,1038,2012,7,Yes,4,2.4,221126,4,2,3,11,0
17562,906,37,497,2011,2,No,2,1.8,155000,4,2,1,13,0
17249,781,37,573,2012,3,Yes,4,2.5,99000,4,3,3,11,10
18826,528,50,649,2014,3,Yes,7,1.6,111232,4,2,3,12,4
30734,906,48,1043,2011,5,Yes,4,3.0,230000,6,3,1,11,8
16308,638,38,660,2014,3,Yes,4,2.0,36037,4,2,3,7,4
30420,891,50,1038,2016,7,Yes,4,2.0,23000,4,3,3,11,8
10192,906,46,379,2006,3,Yes,4,1.7,98000,4,3,3,12,6
18817,501,42,512,2014,3,No,4,1.5,68800,4,3,3,12,12
4500,906,48,204,1997,3,Yes,4,1.6,3100,4,4,1,5,4
16935,906,47,607,2014,2,Yes,4,1.5,185000,4,2,3,13,8
314,781,17,24,2012,3,Yes,4,2.5,186450,4,2,3,11,12
18817,730,50,649,2016,3,Yes,4,1.6,32595,4,2,3,7,4
549,528,22,268,2014,3,Yes,4,1.6,236669,4,2,3,7,12
5175,924,37,96,2011,7,Yes,4,2.7,201570,4,2,3,13,12
23521,584,46,928,2014,3,Yes,4,1.8,156682,4,2,1,12,0
27033,831,50,649,2017,3,Yes,3,1.6,137929,4,2,3,12,4
4861,1202,47,143,2017,3,Yes,4,2.4,66366,4,2,3,5,12
5959,761,9,282,2010,3,Yes,4,1.8,138749,4,2,3,13,4
18817,609,37,573,2018,3,Yes,2,2.5,35058,4,2,3,12,12
18189,906,48,809,2011,5,Yes,4,3.0,164000,6,2,2,16,12
27598,891,50,649,2016,3,No,4,2.0,70000,4,2,3,12,10
25716,915,48,788,2014,7,Yes,7,3.0,141384,6,2,2,16,0
12231,753,38,660,2012,3,No,4,2.4,92000,4,3,3,12,12
5331,906,58,225,1995,2,No,1,1.6,250000,4,4,3,16,4
17876,906,37,497,2010,3,Yes,4,1.8,185000,4,1,3,4,0
30734,1053,46,455,2014,3,Yes,7,3.5,200179,6,2,2,11,12
22502,502,37,667,2013,2,Yes,4,1.5,93810,4,2,3,12,4
11760,781,40,454,2018,3,Yes,4,1.4,43658,4,2,3,13,12
24709,528,50,649,2014,3,Yes,4,1.6,54734,4,2,3,7,4
14113,641,38,660,2012,3,Yes,4,2.0,55521,4,2,3,12,4
42692,765,50,680,2015,3,Yes,4,2.0,59150,4,2,3,13,4
22273,891,50,680,2016,3,Yes,3,2.0,136500,4,2,3,11,4
39829,889,38,906,2016,7,Yes,7,2.0,54541,4,2,3,12,4
4077,753,50,680,2012,3,Yes,2,2.4,259934,4,2,3,5,0
15530,503,37,667,2012,2,Yes,2,1.5,121430,4,2,3,11,4
44166,730,54,1074,2016,7,Yes,4,1.6,28699,4,2,3,12,4
23408,836,50,1123,2010,7,Yes,7,2.0,151000,4,2,3,12,4
22332,986,52,982,2010,7,Yes,4,2.4,140000,4,2,3,1,4
220,1194,37,398,2013,7,Yes,4,4.0,239342,6,2,2,7,12
18817,906,37,497,2013,3,No,2,1.8,130000,6,2,3,7,12
314,639,21,360,2014,7,Yes,4,2.0,110098,4,2,2,12,0
55823,906,46,455,2014,3,Yes,4,3.5,74000,6,3,2,7,12
1098,934,22,220,2015,3,Yes,4,2.5,129605,4,2,3,7,12
29793,906,36,312,2014,2,Yes,2,1.8,66000,4,2,3,12,12
11290,765,42,492,2015,3,No,4,2.0,100000,4,2,3,16,12
43592,906,37,960,2015,3,Yes,2,2.5,66000,4,2,3,11,12
17249,906,48,809,2010,3,Yes,4,3.0,190000,6,3,1,11,8
157,640,42,512,2013,3,Yes,2,2.0,215965,4,2,3,11,0
392,645,37,497,2011,7,Yes,2,1.8,146184,4,2,3,12,12
25089,891,50,649,2016,3,No,4,2.0,161600,4,3,3,12,11
89379,1079,46,650,2018,3,Yes,4,2.0,21000,4,2,1,11,0
19130,906,37,573,2010,3,No,4,2.5,264000,4,3,3,11,0
25591,528,50,649,2014,3,Yes,4,1.6,71627,4,2,3,13,4
13172,906,37,497,2007,2,No,2,1.5,144000,4,1,3,7,6
14113,906,29,450,2009,3,Yes,4,2.5,130000,8,3,1,12,12
18503,749,50,680,2014,3,No,4,2.4,148800,4,3,3,11,6
8781,906,7,230,2007,7,No,4,1.7,13000,4,4,2,12,1
25089,906,37,573,2012,3,Yes,2,2.5,12000,6,2,3,11,12
22843,642,50,1123,2012,7,Yes,7,2.0,174712,4,2,3,7,4
9500,906,29,450,2010,3,Yes,4,2.5,14400,5,3,3,7,6
10976,906,22,237,2008,3,Yes,4,2.5,112000,4,3,1,7,12
10976,906,37,573,2009,3,No,2,2.4,140000,4,2,3,1,8
21326,906,29,770,2013,3,Yes,4,2.5,75000,5,2,3,16,6
34240,639,50,1038,2014,7,Yes,7,2.0,117436,4,2,3,12,4
11604,906,22,464,2003,7,Yes,4,2.0,145000,4,2,2,12,2
15458,836,50,805,2010,5,Yes,4,2.0,93238,4,2,3,12,4
17562,1017,46,812,2017,7,Yes,4,2.0,109608,4,2,3,12,0
23521,906,37,497,2014,3,Yes,4,1.8,150000,4,2,3,12,8
13423,707,50,680,2011,3,Yes,4,2.0,64666,4,2,3,12,4
200,906,1,9,1939,1,Yes,4,2.2,169000,4,4,1,12,0
2274,777,17,67,2014,7,Yes,4,2.5,131179,4,2,3,11,12
37301,595,47,607,2015,2,Yes,4,1.5,28792,4,2,3,11,4
19441,1024,50,1037,2010,6,Yes,7,2.5,223603,4,2,3,7,4
33243,765,50,1123,2015,7,Yes,7,2.0,164997,4,2,3,11,4
18817,609,37,573,2018,3,Yes,2,2.5,35058,4,2,3,12,12
14069,687,50,649,2010,3,Yes,4,1.6,112417,4,2,3,7,4
21937,810,22,210,2016,3,No,4,1.8,19200,4,2,3,7,12
