Price,Levy,Manufacturer,Model,Prod._year,Category,Leather_interior,Fuel_type,Engine_volume,Mileage,Cylinders,Gear_box_type,Drive_wheels,Color,Airbags
9408,906,47,206,1999,3,No,4,1.6,23000,4,3,3,14,4
30405,585,41,777,2013,3,Yes,4,1.8,131782,4,3,3,4,4
26108,836,50,1017,2010,8,Yes,7,2.0,116365,4,3,3,16,4
23703,765,43,742,2015,3,Yes,7,2.0,100069,4,3,3,14,4
29793,1077,50,669,2019,3,Yes,4,2.0,33693,4,3,3,8,12
8624,906,23,376,2009,9,No,4,2.0,211000,4,2,3,14,4
16935,906,47,833,2005,8,Yes,4,3.0,155903,6,4,2,12,10
15681,891,50,604,2016,3,Yes,3,2.0,284490,4,3,3,8,4
8154,906,40,249,2003,10,No,4,2.0,112000,4,3,3,8,4
30517,777,50,1038,2014,9,Yes,7,2.5,151854,4,3,3,16,4
6272,906,41,777,1995,2,No,4,1.5,272000,4,1,3,4,2
12541,906,40,396,2001,3,No,4,1.5,150000,4,1,3,14,0
17876,761,40,724,2010,3,No,4,1.8,119000,4,3,3,8,6
392,779,40,538,2013,3,Yes,2,2.5,232032,4,3,3,8,12
470,585,50,669,2013,3,Yes,4,1.8,227853,4,3,3,13,12
13485,831,44,550,2011,3,No,2,2.4,88000,4,3,1,8,8
44542,1249,50,1038,2017,10,Yes,7,2.5,100856,4,3,3,8,4
23521,639,47,494,2014,3,Yes,4,2.0,59000,4,4,1,12,12
20883,836,50,1017,2010,8,Yes,7,2.0,171157,4,3,3,14,4
470,1017,42,178,2017,3,Yes,4,2.0,35874,4,3,2,12,12
49798,765,50,1069,2015,8,Yes,7,2.0,93555,4,3,3,14,4
15681,765,38,756,2015,3,Yes,4,2.0,102000,4,4,3,16,10
16308,645,40,549,2011,2,No,4,1.8,156000,4,3,3,8,0
7840,906,9,218,1998,1,No,4,1.6,230000,4,1,3,6,4
8154,906,9,218,2002,2,No,4,1.8,190000,4,1,3,8,4
13485,584,43,452,2014,3,No,4,1.8,87000,4,4,3,14,12
25591,528,50,669,2014,3,Yes,4,1.6,71627,4,3,3,16,4
1254,891,25,30,2016,4,Yes,4,2.0,49222,4,3,1,12,12
24709,707,57,887,2011,8,Yes,7,2.0,71500,4,3,3,8,4
15053,749,50,604,2014,3,Yes,4,2.4,71000,6,3,3,14,0
7213,530,23,441,2013,8,Yes,4,1.6,312118,4,3,3,12,0
14229,966,50,754,2009,4,Yes,4,2.0,106325,4,3,3,14,4
9095,640,12,377,2013,2,No,4,2.0,9000,4,4,3,16,9
10192,707,50,604,2011,3,Yes,4,2.0,64367,4,3,3,8,4
7213,906,47,339,2001,3,No,4,2.5,230000,6,1,1,12,8
784,639,21,338,2014,8,Yes,4,2.0,64923,4,3,2,10,0
11992,1047,50,669,2007,3,Yes,4,1.6,150863,4,3,3,14,4
17249,562,43,452,2015,3,Yes,4,1.4,37000,4,3,3,13,8
12980,642,43,857,2012,8,Yes,7,2.0,230000,4,3,3,8,4
36000,906,42,496,2012,3,Yes,7,3.0,97500,6,4,1,12,16
17249,562,43,452,2015,3,Yes,4,1.4,72126,4,4,3,13,8
23521,906,31,443,2017,3,Yes,4,1.4,28000,4,1,3,14,12
1490,980,23,196,2018,3,Yes,4,1.8,11469,4,3,3,12,12
47042,906,40,993,2008,8,Yes,7,3.0,170000,6,4,2,8,12
15994,906,40,639,2008,3,Yes,2,2.4,221000,4,4,3,8,10
8154,906,9,258,1993,8,No,4,3.2,275652,6,3,2,16,2
29793,1053,42,496,2014,3,Yes,7,3.5,219030,6,3,2,12,12
25299,629,50,669,2015,3,Yes,4,1.6,48424,4,3,3,8,4
45473,906,42,1005,2008,6,Yes,7,2.3,12000,4,1,1,14,2
31361,862,47,827,2013,3,Yes,4,2.8,108800,4,4,1,14,4
549,1172,25,586,2011,8,Yes,4,3.5,181189,6,3,2,14,12
392,779,40,538,2013,3,Yes,4,2.5,78670,4,3,3,8,12
25873,640,50,1069,2013,8,Yes,7,2.0,41203,4,3,3,8,4
7840,906,9,218,2000,3,No,7,2.0,215000,4,1,3,8,4
16766,1024,50,1038,2010,10,Yes,7,2.5,213696,4,3,3,16,4
40224,770,50,1017,2016,8,Yes,7,1.7,62232,4,3,3,12,4
21953,906,31,613,2013,3,No,3,2.5,47000,5,4,3,14,6
13978,765,50,604,2015,3,Yes,3,2.0,51865,4,3,3,8,4
14834,586,43,452,2012,3,Yes,4,1.8,158223,4,3,3,14,4
8154,1172,25,251,2011,3,Yes,4,3.5,259066,6,3,2,8,12
25889,707,57,1048,2011,8,Yes,7,2.0,83667,4,3,3,14,4
14740,690,38,544,2016,3,No,4,1.5,93000,4,4,3,16,8
14113,986,40,538,2010,3,Yes,2,2.4,80000,4,4,3,8,7
10036,906,42,389,2005,2,Yes,4,2.0,123456,4,4,3,8,6
18817,906,40,549,2011,3,Yes,2,1.8,160000,4,4,3,8,12
40983,730,57,1076,2016,8,Yes,7,1.6,26757,4,3,3,6,4
7213,919,47,595,2012,8,Yes,7,3.0,274098,6,3,2,14,0
8781,906,40,353,2002,2,No,4,1.5,117000,4,3,2,4,4
43868,880,57,1076,2018,8,Yes,7,1.6,200401,4,3,3,6,4
19610,836,50,754,2010,4,Yes,4,2.0,104022,4,3,3,14,4
19130,707,33,775,2011,3,Yes,4,2.0,181155,4,4,2,12,8
15053,765,50,604,2015,3,Yes,3,2.0,269972,4,3,3,8,4
15681,584,50,627,2014,3,No,4,1.8,120000,4,4,3,8,10
9095,779,21,371,2013,8,Yes,4,2.5,173000,4,2,2,6,6
10406,1047,50,669,2007,3,Yes,4,1.6,51385,4,3,3,16,4
7840,906,22,193,2003,3,Yes,3,2.0,110000,4,4,3,9,4
33230,730,57,1076,2016,8,Yes,7,1.6,138438,4,3,3,12,4
2352,980,40,370,2018,3,Yes,4,1.8,31176,4,3,3,12,12
23834,906,23,441,2013,8,Yes,4,1.6,147200,4,4,3,8,6
15681,906,31,767,2011,8,No,4,2.0,268800,4,1,3,8,12
44545,1017,50,1069,2017,8,Yes,7,2.0,101633,4,3,3,8,4
15053,765,50,604,2015,3,Yes,3,2.0,314523,4,3,3,8,4
18503,906,40,549,2010,2,Yes,3,1.8,280000,4,2,3,14,10
14583,919,47,595,2012,8,Yes,7,3.0,229966,6,3,2,12,0
1411,779,31,443,2013,3,Yes,7,2.5,23184,5,3,3,14,12
22580,530,23,441,2013,8,No,4,1.6,74954,4,1,3,14,8
17876,906,50,1038,2005,6,No,7,2.5,107000,6,3,1,8,0
862,919,47,595,2012,8,Yes,4,3.0,133342,6,3,2,12,12
6300,906,47,165,1990,3,Yes,4,3.0,300000,6,1,1,16,0
11290,906,42,1005,1998,6,No,7,2.9,270000,5,1,1,14,1
28589,833,43,703,2015,8,Yes,7,2.2,57293,4,3,3,8,4
3136,781,40,538,2012,3,Yes,2,2.5,268683,4,3,3,6,12
14583,831,50,554,2017,2,No,4,1.6,43488,4,3,3,12,6
25032,831,50,669,2017,4,Yes,4,1.6,22607,4,3,3,14,4
13172,906,40,549,2008,3,No,4,1.4,210000,4,3,3,5,4
39201,749,41,533,2014,8,Yes,4,2.4,144000,4,4,2,14,10
3920,779,38,544,2013,3,Yes,4,2.5,90672,4,3,3,14,12
2038,810,50,669,2016,3,Yes,4,1.8,133437,4,3,3,13,12
12544,906,47,339,2005,3,Yes,4,2.5,162000,6,4,1,14,12
627,1104,47,595,2015,8,Yes,4,3.0,83466,6,3,2,14,12
22894,906,50,669,2014,3,Yes,4,1.8,112000,4,4,3,16,10
3136,1327,12,51,2018,8,Yes,4,2.5,67066,4,3,3,14,12
42337,1307,13,717,2015,4,Yes,4,3.6,84800,6,3,1,8,12
22400,738,31,443,2017,3,Yes,4,1.4,68000,4,1,3,16,12
3700,906,23,376,2001,9,Yes,1,2.0,241000,4,3,3,14,2
17876,640,50,718,2013,2,No,4,2.0,53000,4,3,3,14,8
19444,650,31,443,2016,3,No,4,1.4,36000,4,4,3,16,6
14856,639,43,452,2014,3,Yes,7,2.0,123850,4,3,3,6,4
392,690,25,256,2016,8,Yes,2,3.5,27038,6,3,2,14,12
10400,843,40,549,2008,2,Yes,2,1.5,288000,4,3,3,16,4
11604,906,42,455,1994,3,No,4,2.8,248000,6,1,1,16,2
47000,1058,25,586,2012,8,Yes,4,3.5,170000,6,4,2,12,12
22947,640,57,887,2013,8,Yes,7,2.0,92690,4,3,3,14,4
37006,906,28,1029,2017,8,No,4,1.6,39000,4,1,3,16,4
13799,906,40,549,2008,2,Yes,2,1.5,137000,4,3,3,5,6
4359,1286,43,703,2007,8,Yes,7,2.0,57438,4,3,3,8,4
20610,642,50,1017,2012,8,Yes,7,2.0,195401,4,3,3,16,4
862,781,23,207,2012,3,Yes,4,2.5,97627,4,3,3,12,12
3450,607,40,538,2019,3,Yes,2,2.5,9626,4,3,3,12,12
22266,639,35,834,2014,8,No,4,2.0,77000,4,4,2,12,10
23521,906,47,827,2011,3,Yes,4,3.0,120000,6,4,1,16,8
4547,1017,50,669,2017,3,Yes,4,2.0,115974,4,3,3,14,12
12541,761,40,549,2010,2,No,2,1.8,136000,4,2,3,8,8
22947,836,50,1017,2010,8,Yes,7,2.0,171344,4,3,3,16,4
1490,831,50,604,2011,3,Yes,2,2.4,202637,4,3,3,12,0
17117,707,50,1017,2011,8,Yes,7,2.0,191000,4,3,3,14,4
37633,1018,42,740,2011,8,Yes,7,3.0,111000,6,4,2,16,12
36137,639,50,1069,2014,8,Yes,7,2.0,174261,4,3,3,8,4
13172,530,50,669,2013,3,Yes,4,1.6,75000,4,4,3,14,8
5018,639,31,613,2014,3,Yes,7,2.0,77349,4,3,3,14,12
15994,1172,42,496,2011,4,Yes,7,3.5,170429,6,3,1,8,12
16894,836,50,604,2010,3,Yes,4,2.0,195921,4,3,3,12,4
14279,891,50,604,2016,3,Yes,3,2.0,37898,4,3,3,8,4
627,1325,12,94,2019,8,Yes,4,2.5,14186,4,3,3,14,12
23994,730,43,857,2016,8,Yes,7,1.6,126104,4,3,3,14,4
24775,810,31,613,2016,3,No,4,1.8,38000,4,3,3,8,10
21326,781,40,538,2012,3,Yes,4,2.5,90000,4,3,3,8,6
8781,906,41,635,2005,2,Yes,4,1.5,170000,4,2,3,9,6
11917,906,41,340,2010,4,Yes,2,1.5,200000,4,1,3,4,8
21326,642,47,827,2012,3,Yes,4,2.0,145000,2,3,3,12,4
16621,629,50,669,2015,3,Yes,4,1.6,135378,4,3,3,14,4
4500,906,31,189,2000,10,No,4,2.0,245000,4,3,3,1,4
15053,906,47,827,2006,3,Yes,4,3.0,226000,6,4,1,12,10
23521,919,47,914,2012,3,Yes,4,3.0,140096,6,4,1,12,12
11604,834,9,390,2009,9,No,7,1.7,187000,4,1,3,8,8
22266,906,23,441,2012,8,No,4,1.6,95111,4,4,2,14,12
1019,810,50,669,2016,3,Yes,4,1.8,73022,4,3,3,12,12
18817,862,40,538,2011,3,No,4,2.5,20480,4,4,3,6,7
1254,831,50,475,2017,3,Yes,4,1.6,106979,4,3,3,6,12
14740,781,21,371,2012,8,No,4,2.5,169000,4,4,2,12,12
15994,891,50,604,2016,3,Yes,3,2.0,240572,4,3,3,8,4
1646,584,42,924,2014,4,Yes,4,1.8,121699,4,3,1,12,12
15681,761,40,549,2010,2,Yes,2,1.8,128000,4,3,3,14,4
14113,906,42,496,2005,3,Yes,3,3.5,26600,6,4,2,16,10
8450,906,42,385,1999,3,No,4,1.8,218374,4,1,1,8,12
10349,1268,40,673,2012,2,No,2,1.5,147000,4,2,3,14,4
17249,906,44,682,2013,3,No,2,2.4,141452,4,4,3,14,6
20005,583,50,669,2011,3,Yes,4,1.6,115934,4,3,3,12,4
47076,765,57,1048,2015,8,Yes,7,2.0,118366,4,3,3,14,4
549,1077,40,541,2019,8,Yes,4,2.0,24339,4,3,3,6,12
1882,1211,47,595,2010,8,Yes,7,3.0,265210,6,3,2,12,0
13877,585,43,452,2013,3,Yes,4,1.8,125874,4,3,3,14,4
14113,906,41,635,2013,3,No,2,1.5,160000,4,3,3,14,4
4704,906,23,102,2002,3,No,4,2.0,136000,4,4,3,6,4
18817,906,17,472,2008,8,Yes,4,2.7,145000,6,3,2,16,8
12544,906,42,487,2007,2,Yes,4,1.7,221700,4,4,3,14,12
15681,906,33,289,2010,3,Yes,4,2.0,192000,4,1,2,12,10
6429,830,41,131,2019,3,Yes,4,1.5,4088,4,3,3,6,12
12000,761,40,549,2010,3,Yes,2,1.8,239179,4,3,3,8,12
22894,779,40,538,2013,3,Yes,4,2.5,289600,6,4,3,14,8
17405,706,44,467,2011,8,Yes,7,2.0,47232,4,3,3,16,4
4391,1077,13,138,2019,3,Yes,4,2.0,21659,4,3,2,12,12
17405,906,40,673,2012,2,No,4,1.5,148000,4,3,3,12,2
25716,906,25,251,2010,3,Yes,4,3.5,192000,6,4,1,14,0
549,781,21,371,2012,8,Yes,4,2.5,148213,4,3,2,6,0
19121,583,50,669,2011,3,Yes,4,1.6,132742,4,3,3,8,4
12858,906,42,740,2003,8,Yes,4,3.5,273363,6,4,2,16,9
27356,642,50,1017,2012,8,Yes,7,2.0,149546,4,3,3,14,4
6899,906,9,218,1998,3,No,4,1.6,150000,4,1,3,6,0
49174,891,43,703,2016,8,Yes,7,2.0,48774,4,3,3,12,4
941,1053,42,496,2014,3,Yes,4,3.5,99562,6,3,2,12,12
13172,906,40,516,2014,2,No,2,1.5,70000,4,4,3,8,8
16621,906,38,470,2015,3,No,4,1.6,56199,4,3,3,4,12
10036,906,40,549,2007,2,No,2,1.5,257000,4,3,3,8,8
16850,781,40,538,2012,3,Yes,4,2.5,168436,4,4,3,12,12
21326,586,40,713,2012,10,Yes,2,1.8,197000,4,2,3,9,8
10663,828,43,742,2020,3,Yes,4,1.5,14162,4,3,3,13,12
13642,1172,42,496,2011,3,Yes,7,3.5,64496,6,3,2,6,12
7213,906,47,206,1998,3,No,1,1.9,312000,4,1,1,14,8
6586,906,31,613,2002,3,Yes,4,2.8,256000,6,4,3,16,12
29777,831,43,605,2017,3,Yes,4,1.6,67122,4,3,3,12,4
26657,1018,47,983,2011,3,Yes,4,3.0,154000,6,4,1,12,12
24600,765,50,1069,2015,8,Yes,7,2.0,214420,4,3,3,14,4
12544,521,43,452,2011,3,No,4,1.4,72000,4,4,3,14,10
23207,607,40,538,2019,3,Yes,2,2.5,30504,4,3,3,8,12
10820,585,40,549,2013,2,No,2,1.8,281600,4,2,3,6,8
18817,906,40,549,2011,2,Yes,4,1.8,139300,4,3,3,14,6
941,1024,40,538,2010,3,Yes,4,2.5,236571,4,3,3,8,12
16766,528,43,605,2014,3,Yes,4,1.6,32750,4,3,3,14,4
8467,906,48,484,2005,4,Yes,4,1.6,156000,2,3,3,3,0
17634,531,50,497,2012,2,Yes,7,1.6,183380,4,3,3,16,4
11917,697,31,443,2015,3,No,4,1.8,89000,4,4,3,6,10
14113,1018,23,685,2011,8,Yes,4,3.0,265000,5,3,2,12,10
41193,640,50,1069,2013,8,Yes,7,2.0,120456,4,3,3,16,4
4077,761,40,370,2010,3,Yes,4,1.8,232507,4,3,3,16,0
3763,518,40,538,2016,8,Yes,2,2.5,39741,4,3,3,12,12
26372,753,52,978,2012,8,Yes,4,2.4,121456,4,3,3,4,4
18033,765,43,742,2015,3,Yes,7,2.0,33300,4,3,3,12,4
5645,749,41,135,2014,8,Yes,4,2.4,117536,4,3,3,14,12
18900,645,40,549,2011,2,Yes,2,1.8,89900,4,3,3,9,8
7213,906,31,613,2003,3,Yes,1,2.8,282000,6,1,3,12,8
25763,639,43,703,2014,8,Yes,7,2.0,98033,4,3,3,16,4
14000,585,50,669,2013,3,No,4,1.8,50000,4,4,3,16,10
14454,629,50,475,2015,3,Yes,7,1.6,191108,4,3,3,12,4
45044,1017,50,604,2017,3,Yes,4,2.0,95948,4,3,3,14,4
13485,906,47,595,2002,8,Yes,3,3.0,290000,6,4,2,12,10
19444,906,31,784,2012,2,No,7,2.0,248000,4,1,3,12,6
19757,585,40,549,2013,3,No,4,1.8,137568,4,3,3,6,6
15681,753,44,682,2012,3,No,4,2.4,121000,4,4,3,11,12
9722,530,38,544,2013,3,No,4,1.6,201000,4,4,3,8,12
12544,1024,50,1038,2010,9,Yes,7,2.5,65283,4,3,3,8,4
20385,781,40,538,2012,3,Yes,4,2.5,85000,4,4,3,8,12
20385,779,40,538,2013,3,Yes,4,2.5,87000,6,4,3,8,0
28225,1172,42,740,2011,8,Yes,4,3.5,129000,6,4,1,14,12
15681,645,50,669,2011,3,No,4,1.8,276800,1,4,3,8,5
5018,779,40,538,2013,3,Yes,2,2.5,124184,4,3,3,8,12
706,645,25,315,2011,2,Yes,2,1.8,116869,4,3,3,12,0
24462,505,47,659,2018,3,Yes,2,2.0,45525,4,3,1,16,12
18117,707,50,1017,2011,8,Yes,7,2.0,181149,4,3,3,8,4
11917,906,40,396,2008,2,Yes,4,1.5,95000,4,2,3,14,4
25716,891,38,905,2016,3,Yes,4,2.0,65000,4,4,3,8,12
21856,906,50,873,2014,2,Yes,4,1.6,51000,4,1,3,14,10
34406,777,50,1038,2014,9,Yes,7,2.5,119884,4,3,3,16,4
16618,531,50,669,2012,3,Yes,4,1.6,115471,4,3,3,16,4
2038,1058,40,538,2012,3,Yes,4,3.5,159221,6,3,3,14,12
12000,906,21,371,2003,8,Yes,4,2.0,155000,4,3,2,1,2
13328,640,38,544,2013,3,Yes,2,2.0,91000,4,3,3,14,8
6272,586,43,452,2012,3,No,4,1.8,129023,4,3,3,14,12
12544,906,40,549,2008,2,No,2,1.5,176000,4,2,3,8,4
14113,639,43,452,2014,3,Yes,7,2.0,164800,4,4,3,12,10
20855,924,40,549,2017,2,Yes,4,1.8,18942,4,3,3,4,8
7840,906,9,123,2000,10,No,4,1.8,217500,4,1,3,8,4
2800,906,31,189,1993,2,No,7,1.9,237580,4,1,3,1,4
4861,891,12,85,2016,3,Yes,4,2.0,125165,4,3,3,4,12
13642,707,50,1069,2011,8,Yes,7,2.0,75991,4,3,3,16,4
16894,642,43,857,2012,8,Yes,7,2.0,155329,4,3,3,8,4
13172,761,40,549,2010,2,No,2,1.8,90532,4,3,3,14,12
17876,906,40,725,2007,3,No,3,2.4,167421,4,3,3,8,6
392,779,40,538,2013,3,Yes,2,2.5,232032,4,3,3,8,12
1568,639,31,443,2014,3,Yes,7,2.0,119926,4,3,3,14,12
18503,906,40,549,2010,2,Yes,2,1.8,141000,4,3,3,16,0
23521,906,40,538,2012,3,No,4,2.5,102000,4,4,3,14,0
22580,906,23,947,2008,11,No,7,2.5,166000,4,1,2,14,2
2666,642,33,289,2012,3,Yes,4,2.0,292331,4,3,2,12,0
25889,730,50,669,2016,3,Yes,4,1.6,79420,4,3,3,6,4
3700,906,18,70,2001,4,Yes,4,1.8,240000,4,1,3,12,4
17249,906,52,1008,2004,8,Yes,7,2.7,233000,5,3,2,16,8
20005,531,50,669,2012,3,Yes,4,1.6,75300,4,3,3,12,4
24305,906,40,538,2012,3,Yes,4,3.5,246400,6,3,3,12,8
17249,906,40,549,2014,3,No,2,1.8,80000,4,3,3,12,8
314,1172,42,496,2011,3,Yes,7,3.5,132630,6,3,1,8,12
627,917,47,903,2013,3,Yes,2,3.0,195941,6,3,1,12,12
18346,629,50,669,2015,3,Yes,3,1.6,31891,4,3,3,16,4
9722,639,38,479,2014,3,No,4,2.0,105000,4,3,3,16,6
8311,1202,50,1069,2017,8,Yes,4,2.4,91782,4,3,3,10,12
13485,585,50,669,2013,3,Yes,4,1.8,17000,4,3,3,12,4
10976,906,31,443,2005,3,Yes,4,2.5,186000,5,4,3,6,12
627,1058,42,496,2012,3,Yes,7,3.5,318285,6,3,2,12,12
44134,900,50,604,2015,3,Yes,4,2.4,112528,4,3,3,16,4
23932,640,50,1017,2013,8,Yes,7,2.0,166762,4,3,3,14,4
26814,781,31,727,2018,3,No,4,1.4,6380,4,3,3,14,8
35269,831,57,1076,2017,8,Yes,7,1.6,77721,4,3,3,14,4
14426,906,35,712,2005,8,No,4,2.4,164000,4,4,2,12,2
11864,687,50,669,2010,3,Yes,4,1.6,118698,4,3,3,8,4
47669,1017,42,743,2017,8,Yes,4,2.0,55704,4,3,2,12,0
10663,765,50,604,2015,3,Yes,3,2.0,278223,4,3,3,8,4
18189,1195,40,897,2008,8,No,7,2.2,225000,4,1,2,1,6
27463,1091,50,1038,2016,10,Yes,7,2.5,203073,4,3,3,16,4
2509,761,40,549,2010,8,Yes,2,1.8,256966,4,3,3,6,12
3450,607,40,538,2019,3,Yes,2,2.5,9626,4,3,3,12,12
11400,843,40,549,2008,3,No,2,1.5,248383,4,3,3,6,12
6272,827,43,452,2010,3,Yes,4,2.0,67381,4,3,3,8,4
14740,645,40,549,2011,2,No,2,1.8,161000,4,2,3,6,11
2195,906,9,58,1995,3,No,1,2.0,150000,4,1,1,2,0
47042,1273,47,903,2015,3,Yes,4,3.5,59200,6,4,1,12,10
12544,777,40,538,2014,3,Yes,4,2.5,107000,4,4,3,16,12
2744,751,50,604,2013,3,Yes,2,2.4,126690,4,3,3,8,0
12544,906,42,537,2004,3,No,7,2.2,259000,4,4,1,8,10
16621,638,44,682,2014,3,Yes,4,2.0,38497,4,3,3,14,4
15681,891,50,604,2016,3,Yes,3,2.0,284189,4,3,3,8,4
31988,1079,35,712,2018,8,No,4,2.0,14000,4,3,3,6,10
15367,765,50,604,2015,3,Yes,3,2.0,51274,4,3,3,8,4
36235,1091,50,1038,2016,9,Yes,7,2.5,109629,4,3,3,8,4
21953,906,40,549,2012,2,No,2,1.8,156800,4,3,3,8,8
34905,777,50,1038,2014,9,Yes,7,2.5,132023,4,3,3,16,4
32929,906,40,768,2013,3,Yes,2,2.5,125000,4,4,3,14,9
18189,777,12,809,2014,3,No,4,2.5,129000,4,3,3,12,10
13000,906,38,594,2000,6,No,7,2.4,250000,4,1,1,14,1
13172,906,50,1017,2006,8,Yes,4,2.7,160000,6,4,2,12,8
31248,765,50,1017,2015,8,Yes,7,2.0,108505,4,3,3,16,4
10506,761,38,425,2010,1,Yes,7,1.8,85000,4,1,3,4,4
42337,906,42,1005,2006,6,No,7,3.0,3000,4,1,1,14,6
6272,862,21,371,2011,8,No,4,2.5,102000,4,4,2,12,10
24148,749,50,1017,2014,8,Yes,4,2.4,128000,4,4,2,4,8
4800,906,21,371,2001,10,No,4,2.0,111111,4,3,2,8,4
11604,906,40,673,2012,3,No,2,1.5,174000,4,3,3,8,4
8500,1211,47,827,2010,4,Yes,4,3.0,10000,6,4,1,12,10
6968,906,47,92,2003,10,No,4,2.3,200000,4,4,2,6,6
17249,906,42,740,2005,8,Yes,4,3.7,280000,6,4,2,8,8
10976,1266,40,370,2014,3,No,2,1.5,100000,4,2,3,8,8
20385,900,50,604,2015,3,No,4,2.4,102400,6,3,3,12,6
1725,1324,40,675,2010,3,Yes,2,3.3,226198,6,3,2,1,12
10036,906,31,443,2008,3,No,4,2.5,122400,6,1,3,12,8
27770,765,43,742,2015,3,Yes,7,2.0,133988,4,3,3,14,4
7840,906,41,533,1999,8,No,4,2.0,44000,4,1,2,1,2
9408,906,38,594,1994,6,No,7,2.5,100000,4,1,1,14,2
16308,906,42,486,2004,3,Yes,4,3.2,130000,6,4,1,8,8
706,1234,12,94,2011,3,Yes,4,3.7,271904,6,3,2,8,12
3136,1079,50,669,2018,3,Yes,4,2.0,30333,4,3,3,16,12
6272,906,23,228,2005,2,No,4,1.5,190000,4,2,3,9,2
11800,1296,40,538,2008,3,Yes,2,2.4,171200,4,3,3,9,12
45473,906,50,1017,2017,8,No,4,1.6,11000,4,4,2,12,12
5488,1282,43,703,2007,8,Yes,7,2.0,54785,4,3,3,14,4
7997,906,41,533,2002,8,No,4,2.0,158000,4,3,2,8,8
8467,906,42,234,1999,4,Yes,1,2.0,300000,4,1,1,8,5
26343,906,50,669,2016,3,Yes,4,2.0,92000,4,3,3,6,12
5175,906,31,189,1997,2,No,1,2.0,180008,4,1,3,12,2
5950,906,42,537,2000,3,Yes,7,2.2,289350,4,3,1,1,6
26594,1292,50,741,2016,3,Yes,3,3.0,200000,4,3,3,8,4
549,781,21,371,2012,8,Yes,4,2.5,148213,4,3,2,6,0
18189,906,52,482,2012,8,No,4,3.7,124670,6,3,2,16,6
23207,779,40,538,2013,3,Yes,4,2.5,126000,4,4,3,8,12
7840,906,23,229,2004,1,No,7,2.2,300000,2,1,1,14,3
5645,503,40,676,2012,2,No,2,1.5,99000,4,3,3,14,4
19757,906,40,538,2010,3,No,2,2.4,165000,4,3,3,14,12
18346,629,50,669,2015,3,Yes,3,1.6,31891,4,3,3,16,4
7527,1203,43,904,2011,4,Yes,4,3.6,168350,6,3,1,4,12
941,642,31,443,2012,3,Yes,7,2.0,203440,4,3,3,12,12
9408,906,35,436,1998,8,No,4,3.5,212000,4,3,2,8,2
12231,906,23,476,2006,8,Yes,4,2.0,160000,4,3,2,12,6
34108,777,50,1038,2014,9,Yes,7,2.5,97010,4,3,3,16,4
5175,906,9,115,2001,3,No,4,2.6,20000,6,3,1,14,5
14113,915,47,595,2014,8,Yes,7,3.0,110715,6,3,2,14,0
2979,980,23,196,2018,3,Yes,4,1.8,30184,4,3,3,4,12
1646,640,38,544,2013,3,Yes,2,2.0,174619,4,3,3,16,0
17562,528,50,643,2014,3,Yes,4,1.6,153600,4,3,3,11,8
4861,1058,42,496,2012,3,Yes,7,3.5,128202,6,3,1,12,12
27654,730,50,669,2016,3,Yes,4,1.6,87510,4,3,3,8,4
7840,906,23,275,2005,2,Yes,4,1.5,132000,4,2,3,8,8
15210,586,40,549,2012,2,Yes,2,1.8,72288,4,3,3,4,7
16621,781,43,661,2018,3,No,4,1.4,12532,4,3,3,12,8
18033,530,48,898,2013,8,Yes,4,1.6,132678,4,1,3,12,10
5018,779,40,538,2013,3,Yes,2,2.5,190549,4,3,3,12,12
7056,790,8,274,2009,3,Yes,4,1.6,52020,4,3,3,14,4
13338,836,50,604,2010,3,Yes,4,2.0,99488,4,3,3,14,4
1019,917,47,595,2013,8,Yes,7,3.0,137802,6,3,2,12,0
12544,843,40,549,2008,3,No,2,1.5,227200,4,3,3,6,4
29166,906,42,537,2009,3,Yes,7,2.2,198000,4,3,1,12,8
19601,629,50,669,2015,3,Yes,3,1.6,35607,4,3,3,14,4
40769,906,42,924,2012,4,Yes,4,1.8,36000,4,4,1,6,12
10976,906,42,455,1999,3,Yes,1,2.8,111111,6,3,1,8,6
27463,1091,50,1038,2016,10,Yes,7,2.5,203073,4,3,3,16,4
8467,906,9,180,2003,3,No,4,2.2,180000,4,4,3,6,12
20592,1099,57,1048,2010,8,Yes,7,2.7,225450,4,3,3,12,4
12231,986,40,538,2010,3,Yes,2,2.4,132000,4,4,3,1,12
12777,687,50,669,2010,3,Yes,4,1.6,83473,4,3,3,12,4
706,1051,22,273,2016,3,Yes,4,2.4,90835,4,3,3,12,12
22580,830,43,946,2019,8,No,4,1.5,5124,4,3,2,12,10
2430,1091,23,207,2016,3,Yes,4,2.5,142469,4,3,3,16,12
17562,1077,31,443,2019,3,Yes,4,2.0,6565,4,3,3,8,12
11447,501,41,635,2014,2,No,4,1.5,80000,4,1,3,16,4
31047,919,47,595,2012,8,Yes,7,3.0,70994,6,3,2,12,0
25591,530,50,669,2013,3,Yes,4,1.6,48088,4,3,3,16,4
11917,906,31,462,2008,9,No,7,2.5,150000,5,1,2,8,0
11917,906,46,606,2011,3,No,4,1.8,167000,4,1,3,8,10
12544,906,40,549,2008,3,No,2,1.5,2700,4,2,3,13,6
12585,687,50,669,2010,3,Yes,4,1.6,128965,4,3,3,14,4
11917,1132,40,549,2006,3,No,4,1.5,160000,4,3,3,4,12
29793,1053,42,496,2014,3,Yes,7,3.5,219030,6,3,2,12,12
